(21.1763,19.6668,25) (-0.43347,-0.841853,-0.32154)
(1.96474,6.06955,25) (0.0276842,0.684137,-0.728828)
(-10.8061,-3.66996,25) (-0.276393,-0.920196,-0.277211)
(-18.4824,22.3279,25) (0.188879,-0.03594,-0.981342)
(-1.5764,8.66478,25) (0.898861,-0.0142415,-0.438003)
(2.85969,7.41389,25) (-0.97651,0.105115,-0.188091)
(0.439544,-9.65343,25) (0.977064,-0.0628107,-0.203472)
(-11.9256,22.421,25) (0.607667,-0.495332,-0.620795)
(-10.305,-4.99818,25) (-0.432533,-0.714328,-0.550137)
(12.6666,3.1123,25) (0.991337,-0.125125,-0.0399243)
(10.7006,0.475198,25) (0.529815,0.0394878,-0.847194)
(-11.1214,-7.37645,25) (-0.0817105,-0.951876,-0.29539)
(-12.4291,-12.6898,25) (-0.231083,0.970965,-0.0618691)
(2.34907,16.2158,25) (-0.577061,-0.0893601,-0.811798)
(-0.0354257,2.03411,25) (-0.604307,0.205148,-0.769888)
(2.29039,-20.9969,25) (-0.54769,0.555526,-0.625641)
(-3.66815,-21.9244,25) (0.372011,-0.806279,-0.459916)
(-16.4161,-22.9031,25) (-0.0203203,0.447134,-0.894236)
(24.384,-2.6585,25) (0.317039,-0.568038,-0.759486)
(9.33122,8.69115,25) (-0.146182,0.467057,-0.87206)
(11.4288,3.03004,25) (0.546295,0.400622,-0.73557)
(12.8157,-18.8198,25) (-0.814102,-0.354347,-0.460082)
(-6.48495,-14.8312,25) (-0.534864,0.168994,-0.827866)
(-5.66673,-5.54619,25) (-0.942803,-0.260273,-0.208281)
(-2.22714,18.6696,25) (-0.857435,0.37803,-0.349139)
(6.82007,0.100307,25) (0.10491,0.971513,-0.212498)
(-0.470229,-5.26476,25) (0.578641,-0.517206,-0.630613)
(12.6255,17.1362,25) (0.809,0.450828,-0.37719)
(-2.70602,22.557,25) (0.299283,-0.756974,-0.580879)
(3.45055,-13.4645,25) (-0.650185,-0.439579,-0.619702)
(-10.5812,-12.7867,25) (0.993716,0.0577042,-0.0959096)
(-13.153,-20.9347,25) (0.855972,0.349205,-0.381272)
(24.5086,18.2966,25) (0.615512,-0.581436,-0.53205)
(0.741531,8.14289,25) (-0.404511,-0.476954,-0.780311)
(16.2132,-24.9716,25) (0.663296,0.172206,-0.728274)
(24.5465,-10.2942,25) (-0.24902,0.857218,-0.450739)
(9.65413,1.73879,25) (-0.133676,0.911499,-0.388974)
(-14.8283,-19.3593,25) (-0.852986,0.494047,-0.168323)
(-20.3481,-9.18819,25) (-0.161455,-0.331889,-0.929399)
(24.8158,15.5993,25) (-0.330945,-0.888932,-0.316663)
(15.4738,-11.1743,25) (-0.735541,-0.650996,-0.187574)
(-15.5968,-0.360015,25) (0.363699,0.0652758,-0.929226)
(-16.4231,20.4155,25) (-0.875356,-0.469441,-0.115662)
(-6.0305,-10.1214,25) (-0.269659,0.883002,-0.384177)
(1.33694,-12.0134,25) (0.283853,0.650728,-0.704259)
(-19.2714,-0.0746815,25) (0.229749,0.856889,-0.461472)
(-5.58564,-4.1263,25) (0.546877,0.134048,-0.826412)
(22.7226,-5.75324,25) (-0.658758,0.717805,-0.225375)
(-20.6889,-9.30175,25) (-0.336198,-0.417984,-0.843955)
(-12.8428,0.0971145,25) (-0.200936,-0.958892,-0.200375)
(-4.03026,0.768408,25) (0.418969,0.735327,-0.532691)
(-14.869,18.0159,25) (-0.769667,-0.160576,-0.617923)
(-22.4486,2.2321,25) (-0.213429,0.874112,-0.436322)
(17.8223,-11.9873,25) (-0.0010789,-0.934831,-0.355091)
(-14.0876,-7.56207,25) (0.208362,0.0507229,-0.976736)
(-22.2916,3.9578,25) (0.226339,0.424332,-0.876763)
(19.3574,1.89591,25) (-0.701373,0.381468,-0.602128)
(5.94093,-12.6385,25) (-0.75074,-0.432402,-0.499418)
(7.09258,22.5506,25) (0.0555271,-0.667325,-0.742694)
(0.890895,-11.3292,25) (-0.181878,0.982508,-0.0399754)
(-4.4621,-2.74657,25) (0.0322515,0.602281,-0.797633)
(-17.5748,-22.7176,25) (-0.344384,0.661812,-0.665886)
(24.0219,-23.0169,25) (0.0974939,0.0495958,-0.994)
(-19.589,22.8566,25) (-0.705816,0.365697,-0.606704)
(-23.1511,19.1207,25) (-0.625671,0.779863,-0.0186753)
(-19.2406,15.9036,25) (-0.390498,0.805802,-0.44519)
(-8.45307,-17.1158,25) (-0.144368,0.642809,-0.7523)
(5.94934,-8.26623,25) (-0.803046,-0.420258,-0.422494)
(19.68,0.986272,25) (-0.343156,-0.894688,-0.285969)
(-2.41811,-16.409,25) (-0.805496,-0.406976,-0.430751)
(-5.90538,-12.7196,25) (0.192779,0.773053,-0.604338)
(10.4166,18.3556,25) (0.352169,0.589043,-0.727328)
(-8.47362,18.1811,25) (0.725263,-0.427049,-0.540022)
(-1.07134,6.40602,25) (0.868603,-0.494157,-0.0365737)
(7.3426,22.7568,25) (0.808709,-0.341091,-0.479215)
(-16.2459,8.3174,25) (0.716018,0.665264,-0.211523)
(18.3245,-14.589,25) (0.891564,-0.360445,-0.274214)
(-22.9028,-2.55347,25) (-0.24236,0.639949,-0.729196)
(-23.7038,6.14776,25) (0.965221,-0.186742,-0.182965)
(-11.8897,16.8447,25) (-0.930743,0.30938,-0.194937)
(9.88962,5.85767,25) (-0.628575,0.741269,-0.235399)
(-0.658651,-2.02798,25) (-0.878042,0.474883,-0.0594043)
(-16.4957,18.2384,25) (0.358161,-0.68606,-0.633279)
(-15.6944,17.0572,25) (-0.633302,0.151554,-0.75892)
(11.0127,-23.722,25) (-0.347615,-0.555019,-0.755724)
(-4.7874,-2.72429,25) (0.901104,0.386966,-0.195623)
(5.7409,24.8923,25) (0.170841,0.775515,-0.607774)
(2.21624,22.9546,25) (-0.072385,-0.360507,-0.929944)
(0.254764,6.78844,25) (-0.0204922,0.881136,-0.472419)
(13.1085,-19.1796,25) (-0.884477,0.0925802,-0.457307)
(16.6807,22.3983,25) (0.319996,0.31808,-0.892428)
(8.06528,17.6442,25) (-0.805007,0.0492516,-0.591217)
(24.0569,14.6888,25) (0.0819669,0.917666,-0.388806)
(7.85254,6.34879,25) (0.14363,-0.316461,-0.937669)
(6.07552,3.24175,25) (-0.010545,-0.0251587,-0.999628)
(-17.0396,-20.2466,25) (-0.973153,-0.170376,-0.154743)
(-14.4812,-10.2942,25) (-0.247842,-0.468529,-0.847971)
(2.10516,15.5791,25) (0.222888,-0.547101,-0.806847)
(8.63874,2.09772,25) (0.443328,-0.45518,-0.772186)
(-3.77288,3.00067,25) (-0.00979944,0.933131,-0.359402)
(1.71303,-22.2287,25) (0.750621,-0.341843,-0.565431)
(7.26663,20.3129,25) (-0.713332,-0.68902,-0.128101)
(-4.7921,14.4526,25) (-0.471936,-0.522721,-0.709957)
(-9.08794,-17.9305,25) (0.86506,-0.327733,-0.379818)
(18.5565,11.0558,25) (0.98149,-0.187407,-0.0394451)
(14.6653,-22.7289,25) (0.846934,-0.505661,-0.164345)
(-3.08755,-14.2885,25) (-0.186163,-0.981195,-0.0509886)
(-6.64817,12.8445,25) (0.157946,-0.977225,-0.141722)
(5.32221,-2.46055,25) (0.978879,-0.0321959,-0.20189)
(-21.4668,-15.5618,25) (0.171596,-0.550985,-0.816682)
(4.18918,3.69609,25) (-0.736476,-0.591697,-0.327869)
(3.88123,-15.22,25) (0.0876901,-0.45328,-0.887045)
(18.024,-15.9751,25) (-0.652534,-0.153881,-0.741971)
(-20.7373,-14.5817,25) (-0.127616,-0.295313,-0.946839)
(24.3758,-5.14579,25) (0.0988836,0.814054,-0.572309)
(20.5193,-11.2608,25) (-0.30455,-0.438057,-0.845787)
(24.1438,-16.7095,25) (-0.762676,0.183683,-0.62015)
(19.2341,-24.1955,25) (-0.222179,-0.360237,-0.906016)
(3.62319,-12.9922,25) (0.48105,0.509539,-0.713415)
(-2.73225,-7.85038,25) (0.211646,-0.728663,-0.65135)
(24.0242,14.2842,25) (0.964848,0.262286,-0.0165716)
(-22.5911,1.44129,25) (0.644225,0.216824,-0.733458)
(-3.42057,-10.8086,25) (0.129515,-0.589667,-0.797194)
(-6.39575,9.85758,25) (0.805629,0.367772,-0.464441)
(12.5251,23.086,25) (0.75282,-0.309818,-0.580754)
(-5.30621,-19.1333,25) (-0.875001,0.135554,-0.464755)
(1.93592,-21.6478,25) (0.218784,-0.90154,-0.373308)
(-17.7715,20.9665,25) (0.755668,-0.550657,-0.354603)
(14.7477,13.407,25) (-0.688397,-0.724588,-0.0329019)
(-16.4717,-10.6497,25) (-0.561519,0.737324,-0.375566)
(-23.089,0.0253938,25) (0.0783219,-0.149701,-0.985624)
(-15.8607,22.778,25) (0.557549,0.815201,-0.156802)
(21.2533,-12.3744,25) (-0.805863,-0.493827,-0.326681)
(-13.8696,19.9101,25) (0.999272,0.0381541,-0.000636829)
(3.13166,-3.94187,25) (-0.248704,0.191039,-0.949553)
(-4.30292,-5.12294,25) (-0.816114,0.337745,-0.46892)
(-19.7391,-23.4783,25) (-0.434095,-0.557705,-0.707479)
(-18.4847,-10.7854,25) (-0.705692,0.331418,-0.626227)
(-12.9178,-18.9809,25) (0.412357,0.910183,-0.0391032)
(8.58264,-20.224,25) (0.506793,-0.819744,-0.266798)
(-16.2986,-4.11442,25) (-0.869811,0.363308,-0.33382)
(-15.0533,0.0480651,25) (0.210251,-0.977073,-0.0334952)
(-7.10637,5.91745,25) (-0.091456,-0.607455,-0.789072)
(11.8345,-8.30167,25) (0.906222,0.152058,-0.394512)
(-2.39703,-23.5283,25) (-0.330957,-0.295336,-0.896239)
(16.1334,5.06371,25) (0.820417,-0.0652359,-0.568031)
(-6.19801,-22.367,25) (-0.250099,-0.923437,-0.291059)
(-15.2509,-24.1169,25) (-0.908812,-0.235171,-0.34461)
(-19.0338,-20.809,25) (-0.477855,0.287049,-0.830215)
(21.5063,8.42517,25) (-0.987188,0.148035,-0.0595508)
(-5.07027,0.408206,25) (-0.111933,0.205567,-0.972221)
(23.176,8.35663,25) (0.257441,0.928047,-0.269171)
(-19.3796,12.9409,25) (-0.0236025,0.303722,-0.952468)
(6.7636,7.80368,25) (0.746308,0.651158,-0.137904)
(-15.6518,-24.2691,25) (0.601091,0.706464,-0.373628)
(-23.6808,0.762018,25) (0.870049,-0.34159,-0.355432)
